id,rated,turns,victory_status,winner,increment_code,white_rating,black_rating,first_move,opening_eco,opening_name,opening_ply
hCMNTuhK,TRUE,29,resign,white,15+5,2170,2112,e4,B22,Sicilian Defense: Alapin Variation,3
pwzvmaxW,TRUE,47,mate,white,15+5,2161,2084,e4,C55,Italian Game: Deutz Gambit,9
GdsL7EpR,TRUE,53,resign,white,30+0,2154,2010,e4,B22,Sicilian Defense: Alapin Variation,3
SIqL7Mu5,TRUE,57,resign,white,30+0,2140,2218,e4,E54,Nimzo-Indian Defense: Panov Attack |  Main Line,12
AXxrkZ2Y,TRUE,48,resign,black,15+0,2043,2132,d4,A45,Indian Game,2
nYwbmS4K,TRUE,43,resign,white,15+0,2122,2052,e4,B01,Scandinavian Defense: Main Line,6
lavsah22,TRUE,115,mate,white,15+0,2007,2138,f4,A02,Bird Opening: From's Gambit,2
ozu3qrAX,TRUE,57,resign,white,15+0,2128,2064,e4,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
u3jhun2i,TRUE,156,mate,black,10+0,1610,1578,e4,B20,Sicilian Defense: Bowdler Attack,3
f8d3bFPU,TRUE,35,mate,white,10+0,1743,1594,d4,A45,Indian Game,2
SwU1OawS,TRUE,96,resign,white,10+0,1584,1591,d4,D06,Queen's Gambit Refused: Marshall Defense,4
MZ3hV53l,TRUE,54,mate,black,10+0,1595,1563,d4,A50,Mexican Defense,4
4BDlTx2z,TRUE,44,mate,black,10+0,1573,1597,e4,B20,Sicilian Defense: Bowdler Attack,3
L6cYgGqx,TRUE,150,resign,black,10+0,1609,1552,d4,A40,Horwitz Defense,2
H6ekooSo,TRUE,106,resign,black,10+0,1619,1632,d4,E20,Nimzo-Indian Defense: Ragozin Variation,8
aAvOTNHx,TRUE,40,resign,black,10+0,1591,1609,e4,B50,Sicilian Defense: Delayed Alapin,5
Jp6IvYAe,TRUE,53,resign,white,10+0,1611,1557,d4,D20,Queen's Gambit Accepted: Old Variation,5
LtpKitbM,TRUE,75,resign,white,10+0,1667,1620,d4,A45,Trompowsky Attack,3
DAXqflAS,TRUE,57,mate,white,10+0,1599,1631,d4,A46,Indian Game: London System,5
F0ZcOPPk,TRUE,113,draw,draw,10+0,1631,1627,d4,A40,Mikenas Defense,2
4Ma9USUb,TRUE,29,resign,white,10+0,1620,1639,d4,E00,Indian Game: Seirawan Attack,5
bHbMzeDL,TRUE,113,mate,white,10+0,1645,1630,e4,B90,Sicilian Defense: Najdorf Variation |  Adams Attack,11
Xk6bwa5t,TRUE,205,outoftime,white,10+0,1617,1704,d4,D06,Queen's Gambit,3
iDgwCcf6,TRUE,62,mate,black,10+0,1601,1607,e4,B57,Sicilian Defense: Modern Variations |  Main Line,8
52H6J8dA,TRUE,49,mate,white,10+0,1569,1619,e4,B57,Sicilian Defense: Modern Variations |  Main Line,8
B9RinOGL,TRUE,17,outoftime,white,10+0,1621,1593,d4,D10,Slav Defense,4
u3kPJZoY,TRUE,37,mate,white,10+0,1609,1688,d4,A40,Horwitz Defense,2
1rSYShf5,TRUE,127,resign,white,10+0,1598,1619,e4,B21,Sicilian Defense: Smith-Morra Gambit #2,3
z6rYvR7n,TRUE,153,outoftime,draw,10+0,1628,1666,d4,D31,Semi-Slav Defense: Accelerated Move Order,6
ofFR6nsl,TRUE,30,resign,black,10+0,1574,1619,e4,B20,Sicilian Defense: Staunton-Cochrane Variation,3
WUoy8Je3,TRUE,61,resign,white,10+0,1609,1590,d4,D45,Semi-Slav Defense: Main Line,9
KYjtOele,TRUE,88,mate,black,10+0,1641,1598,e4,B90,Sicilian Defense: Najdorf |  Lipnitsky Attack,11
rPFpCwRU,TRUE,71,mate,white,10+0,1661,1606,e4,B90,Sicilian Defense: Najdorf Variation,10
u71hGlXv,TRUE,48,mate,black,10+0,1617,1616,d4,D20,Queen's Gambit Accepted: Old Variation,5
eUvDdnRT,TRUE,58,resign,black,10+0,1620,1606,e4,B50,Sicilian Defense,4
zteSlRbj,TRUE,79,resign,white,10+0,1597,1565,d4,A40,English Defense,4
HhLijTF2,TRUE,73,resign,white,10+0,1599,1607,d4,A46,Yusupov-Rubinstein System,5
Mr6issxD,TRUE,40,resign,black,10+0,1601,1597,e4,B20,Sicilian Defense,2
CAb0UFxk,TRUE,48,mate,black,10+0,1607,1600,d4,D20,Queen's Gambit Accepted: Old Variation,5
S06cDgyV,TRUE,54,mate,black,10+0,1615,1704,d4,D20,Queen's Gambit Accepted: Old Variation,5
rnGmoQmb,TRUE,73,mate,white,10+0,1601,1626,g3,A00,Hungarian Opening: Indian Defense,2
ByFCsbTU,TRUE,48,mate,black,10+0,1635,1666,d4,D07,Queen's Gambit Refused: Chigorin Defense,4
e1L96Qg0,TRUE,43,mate,white,10+0,1662,1645,d4,A45,Indian Game,2
htHHq4m7,TRUE,48,mate,black,10+0,1598,1636,d4,A45,Indian Game,2
3zKCQksx,TRUE,45,resign,white,10+0,1628,1556,d4,D20,Queen's Gambit Accepted: Old Variation,5
aC9hsUfj,TRUE,54,mate,black,10+0,1638,1639,d4,A40,Modern Defense,2
Gu0kgdQ6,FALSE,34,mate,black,30+0,1450,1999,e4,B45,Sicilian Defense: Paulsen Variation |  Normal Variation,9
6Mge5bg1,FALSE,53,mate,white,30+0,1999,1450,e4,C53,Italian Game: Classical Variation |  Albin Gambit,9
CXj8RWsH,TRUE,77,outoftime,white,10+30,1996,1959,e4,C21,Danish Gambit,5
oWmDxvTw,TRUE,32,resign,white,6+10,1948,1942,d4,E20,Nimzo-Indian Defense,6
K8IiKmIC,TRUE,113,resign,white,10+0,1930,2204,d4,A40,Queen's Pawn Game: Englund Gambit,10
98G7gMnG,TRUE,39,resign,white,7+3,1918,1966,d4,A49,East Indian Defense,4
JmKIGYyL,TRUE,17,resign,white,2+10,2069,1925,Nf3,D02,Queen's Pawn Game: Symmetrical Variation,4
dCjf66Ah,TRUE,75,mate,white,10+0,1860,1938,e4,B30,Sicilian Defense: Old Sicilian,4
6Mm4exSe,TRUE,28,resign,black,10+0,1905,1924,Nf3,A12,Reti Opening: Anglo-Slav Variation |  Bogoljubov Variation |  III,5
uaxh0ZDl,TRUE,93,resign,black,5+15,1930,2107,d4,D00,Queen's Pawn Game: Mason Attack,3
X0oreXfc,TRUE,42,resign,black,5+15,1936,2101,d4,D10,Slav Defense #2,5
ApfXiEHP,TRUE,126,outoftime,black,15+0,1313,1543,c4,A30,English Opening: Symmetrical Variation,2
MNtNEacv,TRUE,8,resign,black,15+0,1563,1290,c4,A20,English Opening: King's English Variation,2
CrDegkB7,TRUE,67,resign,white,15+0,1266,1585,c4,A13,English Opening: Agincourt Defense,2
5buOI0oQ,TRUE,49,resign,black,20+0,1542,1242,d4,E61,Indian Game: West Indian Defense,4
G3GwyDoO,TRUE,88,draw,draw,20+0,1232,1551,c4,A21,English Opening: King's English Variation |  Reversed Sicilian,3
3iUilI27,TRUE,28,resign,black,5+8,1244,1282,c4,A21,English Opening: King's English Variation |  Reversed Sicilian,3
Igc9UGIL,TRUE,35,mate,white,20+0,1525,1249,c4,A30,English Opening: Symmetrical Variation,2
zAKMjvyh,TRUE,86,resign,white,20+0,1225,1546,c4,A34,English Opening: Symmetrical Variation |  Normal Variation,3
0RCG21fU,TRUE,65,mate,white,15+0,1198,1613,c4,A10,English Opening,1
WbE9C9MZ,TRUE,66,resign,black,15+0,1189,1621,c4,A21,English Opening: King's English Variation |  Kramnik-Shirov Counterattack,4
LiG9Jd4R,TRUE,63,mate,white,12+0,1619,1191,d4,A40,Mikenas Defense,2
SIrYnzBo,TRUE,35,resign,white,15+0,1176,1201,c4,A13,English Opening: Agincourt Defense,2
p55JgmiL,FALSE,22,mate,black,15+0,1649,1176,c4,C20,English Opening: The Whale,3
G7VCOcDq,FALSE,14,resign,white,15+0,1176,1649,c4,A22,English Opening: Carls-Bremen System,5
U2B1HB4H,FALSE,67,resign,white,15+0,1621,1176,c4,C20,English Opening: The Whale,3
A6Ns0ggh,FALSE,106,outoftime,black,15+0,1176,1621,c4,A34,English Opening: Symmetrical Variation |  Normal Variation,3
92VHknkM,FALSE,96,mate,black,15+0,1176,1615,d4,D20,Queen's Gambit Accepted: Saduleto Variation,5
PPiwAKNy,FALSE,115,mate,white,15+0,1615,1176,d4,D00,Queen's Pawn Game #3,4
ocjzy4IO,FALSE,113,mate,white,15+0,1176,1615,d4,D20,Queen's Gambit Accepted: Central Variation |  Greco Variation,6
JGbVPeDG,FALSE,69,mate,white,10+5,1653,1176,d4,D00,Queen's Pawn Game #3,4
h80HPKl4,FALSE,58,mate,black,10+5,1176,1653,d4,A41,Old Indian Defense,3
zLzkjHwt,FALSE,54,resign,black,10+5,1653,1176,c4,C20,English Opening: The Whale,3
GKgbh7OZ,FALSE,21,draw,draw,10+5,1176,1653,d4,D20,Queen's Gambit Accepted: Saduleto Variation,5
uaFTrZr9,FALSE,67,mate,white,10+0,1500,1176,e4,C02,French Defense: Advance Variation #3,5
LvKxrdgr,TRUE,79,mate,white,8+0,1308,1185,c4,A20,English Opening: King's English Variation,2
kZvADYy4,TRUE,45,mate,white,8+0,1164,1326,d4,D10,Slav Defense: Exchange Variation,5
YNPYJgEo,TRUE,73,resign,white,8+0,1318,1173,c4,A20,English Opening: King's English Variation,2
d1RLoijH,TRUE,114,mate,black,12+0,1180,1361,d4,A40,Horwitz Defense,2
8D4nrffw,TRUE,18,resign,white,12+0,1355,1188,e3,A00,Van't Kruijs Opening,1
JyphCg4N,TRUE,48,mate,black,15+10,1191,1623,d4,D07,Queen's Gambit Refused: Chigorin Defense #3,6
roUMpxpz,TRUE,116,outoftime,black,9+0,1203,1267,d4,D06,Queen's Gambit Refused: Marshall Defense,4
2AOllAJ1,TRUE,42,mate,black,9+0,1283,1182,c4,A57,Benoni Defense: Hromadka System,6
jogmb8PN,TRUE,71,mate,white,10+10,1156,1449,d4,A52,Budapest Defense: Adler Variation,7
CZZs3NaL,TRUE,45,mate,white,10+10,1444,1161,c4,A22,English Opening: King's English Variation |  Two Knights Variation,4
Etv6kmdI,TRUE,114,mate,black,5+8,1530,1552,e4,C00,French Defense: Steinitz Attack,3
uNDYk16C,TRUE,26,mate,black,45+10,1504,1543,e4,C00,French Defense #2,2
V9iZKwH7,FALSE,35,mate,white,5+8,1543,1601,e4,C41,Philidor Defense #3,5
gxsw89Yq,TRUE,63,draw,draw,17+0,1519,1543,Nf3,A04,Zukertort Opening: Queen's Gambit Invitation,2
ioTxTKNr,TRUE,119,outoftime,white,5+8,1584,1553,e4,C00,French Defense #2,2
sCmRglMC,TRUE,84,mate,black,15+0,1537,1543,e4,C02,French Defense: Advance Variation |  Nimzowitsch System,7
rdMFUI5Z,TRUE,38,draw,draw,15+10,1509,1544,e4,C00,French Defense: Two Knights Variation,5
yUc6GHpU,TRUE,65,mate,white,15+2,1532,1570,e4,C41,Philidor Defense,5
GrKNx1yj,FALSE,40,resign,black,10+3,1497,1532,e4,C02,French Defense: Advance Variation #4,6
eYDMBZn3,TRUE,51,resign,white,12+8,1436,1546,e4,C00,French Defense: Schlechter Variation,5
URVQRHUl,TRUE,61,outoftime,white,16+3,1536,1498,e4,C00,French Defense: Knight Variation,3
bBGFG7ta,TRUE,71,outoftime,white,10+0,1453,1550,e4,C02,French Defense: Advance Variation |  Paulsen Attack,9
BWb0fhTA,FALSE,57,mate,white,15+15,1550,1429,e4,A06,Zukertort Opening: Tennison Gambit,3
P8aZ0Q6Y,TRUE,51,resign,black,10+10,1462,1541,g3,A00,Hungarian Opening,1
s9Qm66cU,TRUE,53,mate,white,12+1,1492,1554,b4,A00,Polish Opening,1
XBDt3P07,TRUE,65,resign,white,5+15,1522,1566,d4,A40,Horwitz Defense,2
ZAjKfCvT,TRUE,94,draw,draw,5+8,1671,1563,f4,A02,Bird Opening,1
wFe4So3s,TRUE,26,resign,black,13+5,1464,1555,c4,E03,Catalan Opening: Open Defense,11
G3x5vSEB,TRUE,133,mate,white,10+5,1626,1564,e4,C00,French Defense: Knight Variation,3
QMDrp9lk,TRUE,111,resign,white,10+5,1550,1639,e4,C50,Italian Game: Giuoco Pianissimo,7
zqnP7qXP,FALSE,25,resign,white,4+10,1550,1527,e4,B30,Sicilian Defense: Old Sicilian,4
HTAgSelk,TRUE,38,outoftime,black,5+8,1693,1535,e4,C02,French Defense: Advance |  Steinitz Variation,7
7EWqCMsT,FALSE,52,outoftime,black,15+10,1600,1535,d4,A40,Horwitz Defense,2
THklJ9YD,FALSE,64,mate,black,20+0,1500,1535,Nf3,C02,French Defense: Advance Variation |  Nimzowitsch System,7
qQ7o96NZ,TRUE,30,mate,black,5+10,1443,1528,e3,A00,Van't Kruijs Opening,1
M2Gldkea,TRUE,85,resign,black,6+5,1542,1517,f4,A02,Bird Opening,1
7ylmLTvM,TRUE,77,mate,white,15+5,1651,1524,c4,A13,English Opening: Agincourt Defense,2
uO60TNgB,TRUE,54,mate,black,5+8,1507,1513,e4,C01,French Defense: Exchange Variation,5
kPtFkiEf,TRUE,166,mate,black,10+10,1523,1556,e4,C65,Ruy Lopez: Berlin Defense #2,6
3vnaUxiJ,FALSE,73,resign,white,20+0,1554,1523,e4,C01,French Defense: Exchange Variation,5
0zeYTuO2,TRUE,91,resign,white,7+12,1636,1506,e4,C02,French Defense: Advance Variation #3,5
CTMOvDoU,TRUE,90,outoftime,black,15+0,1528,1495,e4,C00,French Defense: Steinitz Attack,3
PFDIc5lw,TRUE,55,mate,white,10+0,1545,1490,e4,C00,French Defense #2,2
SEhmBIat,TRUE,52,mate,black,30+0,1508,1562,e4,C61,Ruy Lopez: Bird Variation,6
eO7GQDlB,TRUE,31,mate,white,30+0,1552,1518,e4,C00,French Defense: Knight Variation,3
Vq8FNItx,TRUE,23,resign,white,30+0,1505,1565,e4,C61,Ruy Lopez: Bird Variation,6
OjOGzOkc,TRUE,35,resign,black,30+0,1580,1492,e4,C00,French Defense: Knight Variation,3
79sE6XWH,TRUE,15,resign,white,10+60,1484,1401,e4,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
pBJ0u29B,TRUE,28,resign,black,10+60,1418,1475,e4,C00,French Defense: Queen's Knight,3
sG4JlavM,TRUE,35,resign,white,30+0,1466,1406,e4,C70,Ruy Lopez: Morphy Defense |  Caro Variation,8
2LCcFkzv,TRUE,51,mate,white,4+6,1432,1478,d4,A40,Horwitz Defense,2
ocOxH6cK,TRUE,60,resign,black,15+3,1489,1475,e4,B01,Scandinavian Defense,2
f7CknWWF,TRUE,64,outoftime,black,15+0,1454,1479,d4,A40,Horwitz Defense,2
hMYWtwvm,TRUE,71,outoftime,white,10+0,1516,1489,e4,C02,French Defense: Advance Variation |  Nimzowitsch System,7
pGZKY8L9,FALSE,40,mate,black,10+0,1582,1489,e4,C00,French Defense: Knight Variation,3
Of4802hf,TRUE,45,resign,white,0+13,1799,1578,e4,C30,King's Gambit Declined |  Queen's Knight Defense,4
SihLByhR,TRUE,78,resign,black,3+8,1716,1464,e4,C50,Italian Game,5
JcGqobHW,FALSE,10,draw,draw,120+0,1277,1464,e4,C68,Ruy Lopez: Exchange Variation,7
PT9STFD7,TRUE,60,resign,white,15+0,1413,1280,e4,C61,Ruy Lopez: Bird Variation,6
q3GELpuD,TRUE,48,draw,draw,15+0,1276,1461,e4,C62,Ruy Lopez: Steinitz Defense,6
NhTgFLTz,TRUE,41,mate,white,15+0,1284,1436,e4,C40,King's Pawn Game: Busch-Gass Gambit,4
EYcrhHoM,TRUE,49,mate,white,15+0,1426,1500,e4,C20,Portuguese Opening,3
gBSwRnOm,TRUE,93,mate,white,15+0,1405,1040,d4,D10,Slav Defense: Exchange Variation,5
CDo4bGfJ,TRUE,25,resign,white,15+0,1516,1413,e4,C41,Philidor Defense: Exchange Variation #2,7
UHMPqng3,TRUE,46,mate,black,15+0,1434,1401,Nf3,D02,Queen's Pawn Game: Krause Variation,4
r3eSPmDO,TRUE,37,mate,white,15+0,1388,1447,e4,C44,King's Pawn Game: Tayler Opening,5
fUiY70c5,TRUE,36,resign,white,15+0,1507,1396,a3,A00,Anderssen Opening,1
GplC7Hxd,TRUE,17,resign,white,15+0,1636,1400,e4,B23,Sicilian Defense: Closed Variation,3
jRvqesTv,TRUE,30,resign,black,15+12,1408,1498,e4,B00,Nimzowitsch Defense,2
wQnEdjOw,TRUE,50,resign,black,14+0,1415,1577,e4,C20,King's Pawn Game: Mengarini's Opening,3
G33JVE3S,TRUE,24,resign,black,15+15,1331,1413,e4,C20,King's Pawn Game: Wayward Queen Attack,3
rmuHn0hS,TRUE,67,mate,white,10+5,1400,1452,e4,B01,Scandinavian Defense: Gubinsky-Melts Defense,6
57eOV6iY,TRUE,21,resign,white,10+4,1440,1421,e4,C41,Philidor Defense #2,4
buW361wZ,TRUE,65,outoftime,white,10+4,1405,1557,d4,E67,King's Indian Defense: Fianchetto Variation |  Classical Fianchetto,14
bC0fz0mT,TRUE,45,outoftime,white,10+0,1309,1419,e4,C41,Philidor Defense #2,4
wKYz6c3M,TRUE,72,resign,black,11+11,1587,1403,e4,C20,King's Pawn Game: Wayward Queen Attack,3
2Ezq32nn,TRUE,123,resign,black,10+10,1416,1349,e4,C25,Vienna Game: Zhuravlev Countergambit #2,4
31U8ZC7m,TRUE,50,resign,black,15+8,1431,1317,e4,B07,Pirc Defense #4,2
zVChjOt8,TRUE,80,resign,black,10+3,1436,1669,e4,C41,Philidor Defense #2,4
Vbsajd3E,TRUE,40,resign,black,10+0,1363,1418,e4,C45,Scotch Game,7
KWStdWd8,TRUE,34,resign,black,10+0,1423,1650,e4,B20,Sicilian Defense,2
eiX7xcIT,TRUE,106,resign,black,15+0,1418,1445,e3,A40,Englund Gambit Declined |  Reversed French,3
rnmsRN5Z,TRUE,65,outoftime,white,15+0,1587,1424,d4,A40,English Defense,4
fqAbUtr1,TRUE,43,resign,white,10+5,1407,1620,e4,B01,Scandinavian Defense: Modern Variation #2,4
vnZJmeU1,TRUE,57,outoftime,white,10+0,1643,1424,d4,D00,Queen's Pawn Game: Chigorin Variation,3
lQTYe1Rk,TRUE,115,resign,white,15+15,1500,1430,e4,C41,Philidor Defense #2,4
EzDZrhzE,TRUE,11,resign,black,15+15,1444,1358,e4,C40,King's Knight Opening,3
ub5F4szi,TRUE,61,resign,black,15+5,1442,1420,e4,C57,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation,8
hamjMF1N,TRUE,39,resign,white,10+0,1435,1453,e4,C20,King's Pawn Game,2
uqCQIlRj,TRUE,45,resign,white,10+0,1728,1458,Nf3,A04,Zukertort Opening: Pirc Invitation,2
QcKZf8cx,TRUE,33,resign,white,10+0,1470,1469,e4,C53,Italian Game: Classical Variation #2,7
sCtLen8L,TRUE,22,resign,white,10+0,1461,1355,e4,C55,Italian Game: Anti-Fried Liver Defense,6
5w0PWtTI,TRUE,57,resign,black,10+1,1466,1657,e4,C61,Ruy Lopez: Bird Variation,6
RksXHbAz,TRUE,51,resign,white,15+6,1441,1479,e4,C41,Philidor Defense #4,6
XubAzggo,TRUE,55,resign,white,10+0,1642,1485,d4,D20,Queen's Gambit Accepted,4
zy8Y3u5i,TRUE,56,resign,black,10+5,1449,1475,e4,C62,Ruy Lopez: Steinitz Defense,6
Ntowqn1D,TRUE,55,mate,white,10+5,1462,1504,e4,B20,Sicilian Defense: Bowdler Attack,3
4V1iK1om,TRUE,43,resign,white,15+0,1727,1466,d4,D52,Queen's Gambit Declined,11
QCROF12S,TRUE,65,mate,white,15+10,1457,1386,e4,C44,Ponziani Opening,5
yDQ8fTMA,TRUE,25,resign,white,15+10,1503,1468,e4,C50,Italian Game: Rousseau Gambit,6
D5VI1f9Y,TRUE,61,resign,white,10+0,1461,1316,e4,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
qToAdrbr,TRUE,100,outoftime,draw,10+0,1466,1583,e4,B00,Owen Defense,2
ad9N5et8,TRUE,58,mate,black,10+0,1461,1455,e4,C20,King's Pawn Game: Napoleon Attack,3
Kx2ojQYq,TRUE,71,mate,white,10+0,1446,1344,e4,B27,Sicilian Defense: Jalalabad Variation,4
Ui6w6e8O,TRUE,39,mate,white,10+0,1436,1388,e4,B00,St. George Defense,2
ObZ4ZxdV,FALSE,51,mate,white,11+8,1665,1360,d4,D20,Queen's Gambit Accepted: Saduleto Variation,5
mdZJIvl3,TRUE,35,resign,white,15+5,2171,2064,e4,B94,Sicilian Defense: Najdorf Variation,11
1sXEkQzf,TRUE,43,resign,white,15+5,2162,2088,e4,B45,Sicilian Defense: Four Knights Variation,10
68zpX8Aw,TRUE,54,resign,black,15+5,2097,2152,c4,A85,Dutch Defense: Queen's Knight Variation,5
2cVwyZDB,TRUE,47,resign,white,15+10,2053,2167,e4,C50,Italian Game: Giuoco Pianissimo |  Canal Variation,11
FrWEwMi0,TRUE,51,resign,black,20+0,1994,2160,d4,A80,Dutch Defense,2
yn1PtraI,TRUE,59,draw,draw,30+10,2166,1997,e4,C43,Russian Game: Modern Attack |  Center Attack,9
0vmZFd3P,TRUE,88,outoftime,black,10+0,1661,2069,e4,C57,Italian Game: Two Knights Defense |  Fritz Variation,10
zg5AA1BM,TRUE,68,resign,black,10+0,2211,1637,d4,A45,Indian Game: Reversed Chigorin Defense,4
SoiUncFO,TRUE,64,mate,black,10+0,1187,1635,b4,A00,Polish Opening: Bugayev Attack,3
KFs2455N,TRUE,104,resign,black,10+0,1924,1774,e4,C41,Philidor Defense #2,4
SqRBTbsG,TRUE,68,resign,black,10+0,1789,1899,e4,C18,French Defense: Winawer Variation |  Advance Variation #2,11
Z4TYx07W,TRUE,65,resign,white,10+0,1880,1679,e4,C44,Ponziani Opening: Jaenisch Counterattack,6
dAQs69rc,FALSE,43,resign,white,40+40,2050,1880,e4,C02,French Defense: Advance Variation |  Milner-Barry Gambit,11
UctqLA0K,TRUE,50,resign,black,10+0,1923,1911,e4,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
8RGBrEDX,TRUE,63,resign,black,10+0,1964,2005,e4,B01,Scandinavian Defense: Marshall Variation,6
pOC1w38O,FALSE,3,resign,white,11+5,1970,1832,e4,C40,King's Knight Opening,3
AWwQnKdf,FALSE,127,mate,white,8+0,1990,1970,e4,B30,Sicilian Defense: Old Sicilian,4
H2rGJWSN,FALSE,53,outoftime,white,15+0,1886,1970,e4,C69,Ruy Lopez: Exchange Variation |  Bronstein Variation,10
vasv4NRL,FALSE,138,outoftime,black,15+0,1970,1886,d4,E20,Nimzo-Indian Defense: Ragozin Variation,8
Z3j8azAy,TRUE,135,mate,white,15+0,1886,1970,e4,B73,Sicilian Defense: Dragon Variation |  Classical Variation #2,14
pik1MqGa,FALSE,29,resign,white,5+5,1970,1500,e4,C41,Philidor Defense,5
i10NPm8h,FALSE,34,mate,black,15+10,1621,1970,d4,A46,Indian Game: London System,5
vw9kQlVQ,FALSE,17,resign,white,10+0,1970,1710,e4,C61,Ruy Lopez: Bird Variation,6
yRIfrKfX,TRUE,35,mate,white,8+9,1807,1970,e4,B21,Sicilian Defense: Smith-Morra Gambit,5
dYBtB80G,FALSE,46,draw,draw,10+30,1970,1208,e4,B00,King's Pawn Game: Nimzowitsch Defense,3
KHGr1qGJ,FALSE,80,resign,black,10+0,2106,1970,c4,A21,English Opening: King's English Variation |  Kramnik-Shirov Counterattack,4
MktSq6p4,FALSE,141,resign,white,10+0,1970,1506,e4,B28,Sicilian Defense: O'Kelly Variation |  Yerevan System,5
RJJRbFjl,FALSE,96,mate,black,10+0,1506,1970,e4,C20,King's Pawn Game: Wayward Queen Attack,3
Ga5g6u8c,FALSE,25,resign,white,10+0,1970,1500,e4,C40,Elephant Gambit,4
hPeIuhGm,TRUE,42,mate,black,20+0,1452,2085,d4,D00,Queen's Pawn Game,2
nuxJRnmh,TRUE,60,resign,black,10+0,1660,1450,d4,D35,Queen's Gambit Declined: Exchange Variation |  Positional Variation #2,9
V1eUhsCB,TRUE,58,resign,black,10+0,1486,1654,e4,B52,Sicilian Defense: Canal Attack |  Main Line,6
QWj75Sf1,TRUE,42,mate,black,10+0,1390,1649,e4,B40,Sicilian Defense: French Variation,4
dyToWvfG,TRUE,45,resign,white,10+0,2013,1652,e3,A40,Englund Gambit Declined |  Reversed French,3
Qfg5GkEp,TRUE,71,resign,white,10+0,1643,1573,d4,B12,Caro-Kann Defense,3
4KtpTmJC,TRUE,110,resign,black,10+5,1652,1735,e4,B36,Sicilian Defense: Accelerated Dragon,8
HSp2Q4b2,TRUE,85,resign,white,10+5,1726,1661,d4,A40,Englund Gambit Complex: Englund Gambit,6
zSaDngjF,TRUE,20,resign,black,10+5,1672,1717,d4,A52,Budapest Defense,6
k7Wo9xaY,TRUE,152,outoftime,black,10+0,1643,1660,e4,C46,Four Knights Game: Italian Variation,7
QwhiBYwx,TRUE,22,resign,black,10+0,1415,1655,d4,A57,Benko Gambit,6
cGUFYqYk,TRUE,57,mate,white,15+16,1669,1326,e4,C00,French Defense: Normal Variation,3
2TTDUjis,TRUE,92,mate,black,15+16,1329,1660,d3,A00,Mieses Opening,1
qN04st5F,TRUE,130,mate,black,15+15,1674,1926,e4,C17,French Defense: Winawer Variation |  Advance Variation #3,8
NnYCzint,FALSE,66,resign,black,10+0,1674,1500,d4,D60,Queen's Gambit Declined: Orthodox Defense,12
GNV0WazB,FALSE,76,outoftime,black,10+0,1781,1674,e4,B01,Scandinavian Defense: Main Line,6
r0v1C4mb,FALSE,95,resign,white,5+11,1529,1674,e4,C24,Bishop's Opening: Berlin Defense,4
Pqgm9lJ0,FALSE,80,resign,black,10+10,1674,1708,e4,C40,Elephant Gambit: Paulsen Countergambit,6
oHowJ99E,TRUE,21,resign,black,30+0,1590,1640,e4,B20,Sicilian Defense: Bowdler Attack,3
i8sSwJDX,FALSE,91,resign,white,15+10,2027,1640,d4,D25,Queen's Gambit Accepted: Deferred Variation,6
owyEvmNX,FALSE,84,draw,draw,15+10,2027,1640,e4,B33,Sicilian Defense: Lasker-Pelikan Variation |  Schlechter Variation,11
FHLXje9J,TRUE,86,mate,black,9+5,1579,1416,e4,C00,French Defense #2,2
GzlSn5Gz,TRUE,137,draw,draw,9+5,1577,1634,e4,C26,Bishop's Opening: Vienna Hybrid |  Spielmann Attack,7
NN5JAMwL,TRUE,103,outoftime,white,9+5,1568,1509,e4,B20,Sicilian Defense: Bowdler Attack,3
koPdQtfr,TRUE,47,mate,white,9+5,1561,1380,e4,B00,Caro-Kann Defense: Hillbilly Attack,3
BLIby90U,TRUE,29,outoftime,white,9+5,1552,1471,e4,C00,French Defense #2,2
fSNY68Xe,TRUE,63,outoftime,white,9+5,1547,1330,e4,C23,Bishop's Opening,3
HGzwmLZv,TRUE,39,resign,black,9+5,1564,1386,e4,C00,French Defense #2,2
EU3ZCYK2,TRUE,115,draw,draw,9+5,1563,1609,e4,B00,Caro-Kann Defense: Hillbilly Attack,3
BJqjdH3w,TRUE,99,resign,white,9+5,1549,1609,e4,C23,Bishop's Opening,3
PIWD38Gr,TRUE,92,outoftime,black,9+5,1562,1536,e4,C23,Bishop's Opening,3
z08B8NEV,TRUE,48,mate,black,10+0,1563,2139,e4,C26,Bishop's Opening: Vienna Hybrid |  Spielmann Attack,7
IIl3z8Tu,TRUE,90,mate,black,10+0,1565,1947,e4,B20,Sicilian Defense: Bowdler Attack,3
5Lbk3cKE,TRUE,102,outoftime,black,10+0,1587,1553,c4,A20,English Opening: King's English Variation,2
mnFwFP8T,TRUE,93,outoftime,white,10+0,1712,1559,e4,C45,Scotch Game,7
Nge5EFBc,TRUE,29,mate,white,10+0,1547,1583,e4,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
Qzv2avG2,TRUE,60,resign,black,10+0,1552,1763,e4,B20,Sicilian Defense: Bowdler Attack,3
